,date,dn1,dn,day,month,year,ratiop,sumx,sumy,tilt,y2,corrected
101,2019-07-13 17:30:00+10:00,662.0,194.0,13,7,2019,0.9324546814800655,38.83882469999999,36.21544391469859,0,0.9324546814800655,1.0385002
102,2019-07-14 17:30:00+10:00,663.0,195.0,14,7,2019,0.8927532795538041,40.70354597999999,36.33822416311405,0,0.8927532795538041,1.0386223
103,2019-07-15 17:30:00+10:00,664.0,196.0,15,7,2019,0.888242003441737,41.05437846,36.46622337336569,-1,0.888242003441737,1.0387444000000001
104,2019-07-18 17:40:00+10:00,667.0,199.0,18,7,2019,0.9075325889979742,40.63443384000001,36.8770729452821,1,0.9075325889979742,1.0391107
105,2019-07-28 17:40:00+10:00,677.0,209.0,28,7,2019,0.9270964688696725,41.602565650199985,38.569591710219136,1,0.9270964688696725,1.0403317
106,2019-08-01 17:40:00+10:00,681.0,213.0,1,8,2019,0.998577500348542,39.42234948,39.366271201605045,1,0.998577500348542,1.0408201
107,2019-08-02 17:40:00+10:00,682.0,214.0,2,8,2019,1.0477816660570685,37.76992158,39.57463135993723,3,1.0477816660570685,1.0409422
108,2019-08-08 17:40:00+10:00,688.0,220.0,8,8,2019,0.9508017572620374,43.00940735999999,40.893420096686796,-1,0.9508017572620374,1.0416748
109,2019-08-09 17:40:00+10:00,689.0,221.0,9,8,2019,0.9254191886450884,44.43779195999999,41.123585380802425,-4,0.9254191886450884,1.0417969
110,2019-08-10 17:40:00+10:00,690.0,222.0,10,8,2019,0.9534299039355092,43.376446380000004,41.35640110514717,0,0.9534299039355092,1.041919
111,2019-08-11 17:40:00+10:00,691.0,223.0,11,8,2019,1.1544289382262427,36.02798513999999,41.59174863160104,4,1.1544289382262427,1.0420411
112,2019-08-13 17:40:00+10:00,693.0,225.0,13,8,2019,1.030740777375293,40.814880239999994,42.06956138705708,3,1.030740777375293,1.0422853
113,2019-08-21 17:50:00+10:00,701.0,233.0,21,8,2019,1.1256269534826482,39.143853719999996,44.06137681041402,0,1.1256269534826482,1.0432621
114,2019-08-22 17:50:00+10:00,702.0,234.0,22,8,2019,0.915971223023557,48.384342774,44.31866562589178,0,0.915971223023557,1.0433842
115,2019-08-23 17:50:00+10:00,703.0,235.0,23,8,2019,0.9249700349572664,48.19301944799998,44.57709888351276,2,0.9249700349572664,1.0435063
116,2019-08-25 17:50:00+10:00,705.0,237.0,25,8,2019,0.9294534749867217,48.5198223,45.096917442473234,0,0.9294534749867217,1.0437505
117,2019-08-26 17:50:00+10:00,706.0,238.0,26,8,2019,0.9615001329701997,47.17426572000001,45.35806276255154,-1,0.9615001329701997,1.0438726
118,2019-08-27 17:50:00+10:00,707.0,239.0,27,8,2019,0.9532914461779721,47.85511595999999,45.61987270052295,0,0.9532914461779721,1.0439947
119,2019-09-05 17:50:00+10:00,716.0,248.0,5,9,2019,0.9225717589468732,52.02537768,47.99714419611299,0,0.9225717589468732,1.0450936
120,2019-09-06 17:50:00+10:00,717.0,249.0,6,9,2019,0.9200088484707811,52.45740222,48.2612742101908,0,0.9200088484707811,1.0452157
121,2019-09-07 17:50:00+10:00,718.0,250.0,7,9,2019,0.9222997830622487,52.61290842,48.52487402203995,0,0.9222997830622487,1.0453378
122,2019-09-08 17:50:00+10:00,719.0,251.0,8,9,2019,0.9574035601415997,50.958483659999985,48.78783367550152,0,0.9574035601415997,1.0454599
123,2019-09-10 17:50:00+10:00,721.0,253.0,10,9,2019,0.9246724366970662,53.32666782000001,49.30969987405444,0,0.9246724366970662,1.0457041
124,2019-09-12 17:50:00+10:00,723.0,255.0,12,9,2019,0.9349310422126416,53.30133258,49.833070420342025,2,0.9349310422126416,1.0459483
125,2019-09-13 17:50:00+10:00,724.0,256.0,13,9,2019,0.9294315282214565,53.896557779999995,50.09316006334142,1,0.9294315282214565,1.0460704
126,2019-09-18 17:50:00+10:00,729.0,261.0,18,9,2019,0.9422561716924164,54.521878740000005,51.373576735030554,2,0.9422561716924164,1.0466809000000001
127,2019-09-20 17:50:00+10:00,731.0,263.0,20,9,2019,0.9536619614223905,54.391307819999994,51.8709212999502,-2,0.9536619614223905,1.0469251
128,2019-09-23 17:50:00+10:00,734.0,266.0,23,9,2019,0.9518243368333618,55.27656707999999,52.61358180334583,-3,0.9518243368333618,1.0472914
129,2019-09-25 17:50:00+10:00,736.0,268.0,25,9,2019,0.9831770560550182,54.007000559999994,53.09844381694251,1,0.9831770560550182,1.0475356
130,2019-09-26 17:50:00+10:00,737.0,269.0,26,9,2019,1.0342283950459925,51.572307959999996,53.33754529028846,2,1.0342283950459925,1.0476577
131,2019-09-27 17:50:00+10:00,738.0,270.0,27,9,2019,1.0187719830505522,52.58715317999999,53.57431832817174,5,1.0187719830505522,1.0477798
132,2019-09-28 17:50:00+10:00,739.0,271.0,28,9,2019,0.9387520207943211,57.319380456000005,53.808684233748515,4,0.9387520207943211,1.0479019
133,2019-10-07 17:50:00+10:00,748.0,280.0,7,10,2019,0.9774409174008765,57.0924738,55.80451996775751,-1,0.9774409174008765,1.0490008
134,2019-10-08 17:50:00+10:00,749.0,281.0,8,10,2019,0.9464276464142467,59.18355239999999,56.012950204366234,0,0.9464276464142467,1.0491229
135,2019-10-14 18:00:00+10:00,755.0,287.0,14,10,2019,0.9728593430609938,58.787985101999986,57.1924405662112,0,0.9728593430609938,1.0498555
136,2019-10-19 18:00:00+10:00,760.0,292.0,19,10,2019,1.038895854623432,55.923944904,58.0991545349548,1,1.038895854623432,1.0504660000000001
