,date,dn1,dn,day,month,year,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,1.9,sumx,sumy,tilt,abs_tilt,cloudless,tilted,consec_clouds
160,2018-02-26 18:30:00+10:00,160.0,57.0,26,2,2018,0.6650747089995573,0.6320828601065347,0.5991458129612026,0.5662731302086436,0.5334767103281286,0.5007715373177877,0.4681767341203432,0.4357170708320165,0.4034251689175405,0.37134479621603894,0.33953591576766756,0.30808263205594283,0.27710605895887236,0.24678577209351116,0.21739654174511266,0.18937234506799128,0.163416961938588,0.1406801744411672,0.12296060007672499,5.694043628399999,58.438403622766934,4,4,0,0,0
161,2018-02-27 18:20:00+10:00,161.0,58.0,27,2,2018,0.6524274784541944,0.6197498801233274,0.587111212232599,0.5545183491023158,0.521979871066554,0.48950662350138574,0.4571125085253862,0.4248156291788095,0.39263998075129464,0.3606180146910841,0.32879463636238576,0.2972336381151714,0.2660284208487141,0.2353205645856586,0.205333333582588,0.17643454873957165,0.1492577785018485,0.12493190642606121,0.10544875717032447,5.7369421206,58.261443514988734,13,13,0,0,0
162,2018-02-28 18:20:00+10:00,162.0,59.0,28,2,2018,0.6468855565975501,0.6138882615232429,0.5809003890167203,0.5479236409443967,0.5149601544527416,0.48201265031579676,0.44908464622737404,0.4161807707140165,0.3833072375644632,0.3504725850173261,0.3176888687857883,0.2849736687385357,0.252353633658102,0.21987112359023944,0.18759758948201097,0.15566306624349863,0.12432905866061446,0.09419675941762082,0.06690989586277744,2.4214799501999993,58.076517246776966,-15,15,0,0,0
163,2018-03-01 18:20:00+10:00,163.0,60.0,1,3,2018,0.6302447114030546,0.5971905128872953,0.5641458023402788,0.5311123507302555,0.49809239813790973,0.4650888197450298,0.43210536748039885,0.39914703073355196,0.36622059044508487,0.3333354988190982,0.30050533084207054,0.26775029064507555,0.2351017813650876,0.20261130828768523,0.17036931083840257,0.13854936697636686,0.10752682124961462,0.0782558155732599,0.05368233637352662,4.405325364,57.887835146798494,-1,1,0,0,0
164,2018-03-02 18:20:00+10:00,164.0,61.0,2,3,2018,0.6730467232221838,0.6406269680110784,0.6082903248996024,0.57605079056478,0.5439256327611344,0.5119363840940985,0.48011021178946856,0.44848183496119903,0.41709625248406146,0.38601269163432905,0.3553104263735574,0.32509750352346073,0.29552404508780983,0.2668027780466033,0.23924082060166107,0.21328807944040185,0.18960650342496704,0.169152694838589,0.15322476601946394,10.930120266000001,57.69543225845672,20,20,0,0,0
165,2018-03-03 18:20:00+10:00,165.0,62.0,3,3,2018,0.6828928751850218,0.651579309862803,0.620466815067225,0.5895872231091881,0.5589791339603826,0.5286897050710875,0.4987769940452003,0.46931303926583623,0.4403879214472909,0.4121151142386704,0.3846384885925975,0.35814134070950454,0.33285766693763175,0.3090854031634034,0.2872001043763078,0.2676650275146136,0.25102945534457477,0.2379024200010314,0.2288883765717663,14.583587650199998,57.49934722929227,8,8,0,0,0
166,2018-03-04 18:20:00+10:00,166.0,63.0,4,3,2018,0.6845412566807441,0.6519396762700953,0.6194125565684234,0.586972276446233,0.554634073728512,0.5224169048827433,0.4903446273960947,0.45844765139275573,0.4267652854453154,0.3953491279834552,0.36426806266224365,0.3336157584654826,0.30352214327732857,0.27417124751730665,0.24582924726951896,0.21888839394396728,0.1939335028714986,0.17183201800310308,0.15381887279653622,9.956625479999998,57.2996222868796,21,21,0,0,0
167,2018-03-05 18:20:00+10:00,167.0,64.0,5,3,2018,0.6880601305432753,0.6564981328164724,0.6251226052466143,0.5939630988871517,0.5630554787402893,0.5324436115588188,0.5021815855750332,0.47233664725704333,0.44299310360761696,0.41425751579942055,0.38626559127007365,0.3591912340977241,0.3332581527233604,0.30875405764303937,0.2860464261549338,0.26559643403384164,0.24796328695492345,0.23378523399479417,0.22372013239989313,17.796924924,57.09630320837048,16,16,0,1,0
168,2018-03-06 18:20:00+10:00,168.0,65.0,6,3,2018,0.681788397325995,0.6485471239786481,0.6153244986758429,0.5821237142373199,0.5489487335273693,0.5158045354223115,0.4826974609838183,0.44963571063172597,0.41663007460749146,0.3836950341308378,0.3508504706038739,0.31812440897599964,0.2855575945527846,0.25321147956656764,0.22118291145312788,0.1896328574128133,0.15884670049858993,0.1293709444392492,0.10234413333451073,7.740910116,56.889439283826015,13,13,0,1,0
169,2018-03-07 18:20:00+10:00,169.0,66.0,7,3,2018,0.6668905066479706,0.6362631545730341,0.6059365518060679,0.5759582074242744,0.5463854477578046,0.517287837940316,0.48875024908207854,0.46087672279252523,0.43379528603192485,0.40766382681373386,0.38267700497766194,0.359073855247477,0.33714511095855404,0.3172381867013845,0.2997561630680282,0.285145395246543,0.27386581477195215,0.2663409872859607,0.2628935287403865,20.469129443999996,56.67908327349875,-11,11,0,1,0
170,2018-03-08 18:20:00+10:00,170.0,67.0,8,3,2018,0.5967782073552225,0.5645611135779764,0.5325056774822865,0.500642952146043,0.4690122150992593,0.43766376784844163,0.40666289830576835,0.37609556687864976,0.3460766698135984,0.31676216748365044,0.28836695980084504,0.26119104053699155,0.23565661290314519,0.2123566390517177,0.19210587833242485,0.17596027456950494,0.16512840869896053,0.16068848088303833,0.16316313251993667,21.915103449,56.46529135924729,18,18,0,1,0
171,2018-03-09 18:20:00+10:00,171.0,68.0,9,3,2018,0.5109411233132424,0.47860767675548277,0.4464587553913953,0.41453729330623185,0.38290018291631867,0.35162418556281627,0.3208149325198994,0.29062090296888754,0.2612554933715762,0.23303216870395824,0.20641992574503212,0.18212637123154157,0.16120322487786715,0.1451157454715005,0.1355961456537191,0.1340510541107756,0.14074335067755694,0.15460702335712842,0.17393564281776092,30.7763015088,56.24812309028552,8,8,0,1,0
172,2018-03-10 18:20:00+10:00,172.0,69.0,10,3,2018,0.5279175043567927,0.4983067162707215,0.469239340339793,0.44082288567218053,0.4131916716367626,0.38651414133951917,0.3610017844397433,0.33691939429148576,0.31459553572581733,0.2944304789170034,0.276896272455567,0.26252060386203746,0.25184493676109443,0.24535272539778333,0.24337898536202782,0.24603248594319777,0.25316777190380907,0.26442227646304317,0.27929848337731183,35.151434316,56.027641323487984,1,1,0,0,0
173,2018-03-11 18:20:00+10:00,173.0,70.0,11,3,2018,0.6200979417966007,0.5904484151900056,0.5612558858915518,0.5325955057667544,0.5045579658924156,0.4772530502737011,0.45081389942317035,0.42540196837604033,0.40121249027268296,0.37847992664198,0.3574823244001612,0.3385426627674545,0.3220242562856523,0.3083165153320356,0.29780780796373335,0.29084510002637354,0.28768597255002076,0.28845542162050647,0.2931225112303553,32.473920936,55.8039121584908,-6,6,0,0,0
174,2018-03-12 18:10:00+10:00,174.0,71.0,12,3,2018,0.6074856855694357,0.575905591990971,0.5444568051005175,0.5131634665222606,0.4820558506491882,0.4511723749701105,0.4205624207490679,0.39029034906790944,0.36044130232795696,0.3311296985945013,0.30251180336936506,0.27480442879141154,0.24831255708894606,0.22346889481942836,0.2008858803267937,0.18140974586998776,0.16613676263140767,0.15630393762718955,0.15296400542929225,13.068601337999997,55.58652131369504,4,4,0,0,0
175,2018-03-13 18:10:00+10:00,175.0,72.0,13,3,2018,0.6505700959006385,0.6186819668873339,0.5868888938072175,0.5552072065888588,0.5236571224316664,0.4922639460186858,0.46105972962038994,0.4300856043354992,0.39939510623804736,0.36905900038941714,0.33917239230402507,0.3098653718718828,0.2813191367835292,0.2537905352987477,0.2276490411688237,0.20343010380523766,0.1819032692795811,0.1641312361077405,0.15144172809755901,13.095158819999998,55.35852822368546,17,17,0,0,0
176,2018-03-14 18:10:00+10:00,176.0,73.0,14,3,2018,0.6521385680861892,0.6199556104272501,0.5878419982100757,0.5558097515010652,0.5238737957871231,0.4920528802941934,0.46037086044176007,0.4288585201749317,0.3975562105590218,0.3665177483098702,0.33581630118696826,0.30555347405049565,0.2758736520772297,0.24698709958457546,0.21920764552506994,0.19301389949109776,0.16914416330912976,0.14872168507316835,0.13333994257209997,11.361727319999998,55.127443130524576,14,14,0,0,0
177,2018-03-15 18:10:00+10:00,177.0,74.0,15,3,2018,0.6760995614433726,0.6438648964616499,0.6116977802969903,0.5796094595139063,0.5476137857183507,0.5157280026066147,0.48397383054197934,0.45237898518762815,0.4209793408735679,0.3898220699990479,0.3589702894215412,0.32851008010329164,0.2985613142799995,0.2692946818130165,0.2409588648171935,0.21392406369609482,0.18875014472989066,0.16628442758088344,0.14776733803277722,8.9028053088,54.89334223919441,-22,22,0,0,0
178,2018-03-16 18:10:00+10:00,178.0,75.0,16,3,2018,0.6566354479164446,0.6249552895245358,0.5934110747177083,0.5620256938425654,0.5308273210088862,0.49985097395962697,0.4691406344114381,0.4387521632906304,0.4087573534226779,0.37924962018527897,0.35035205450076523,0.32222885814867436,0.2951015066097634,0.26927114333245683,0.24514808852701095,0.2232863838974253,0.20441286752108348,0.18942285720329033,0.17929306875221557,16.028460168,54.65630470926752,-8,8,0,1,0
179,2018-03-17 18:10:00+10:00,179.0,76.0,17,3,2018,0.5819018581662088,0.5513422777499624,0.5210789443544235,0.4911666209976987,0.46167353967153796,0.43268543909076784,0.40431095148074736,0.3766887655494085,0.34999704429149203,0.3244654993249626,0.30039010271543104,0.27814922556848953,0.258217338451714,0.2411676188620622,0.22764856954498983,0.21831707757740013,0.21372235686929508,0.2141694880401254,0.21962767973719938,22.690370267999995,54.416412573020054,0,0,0,0,0
180,2018-03-18 18:10:00+10:00,180.0,77.0,18,3,2018,0.5656628633766879,0.5361337752881852,0.5070391168962726,0.47845814673603637,0.4504886473044068,0.4232518583292539,0.39689865314097555,0.3716170572081091,0.34764094207652046,0.3252591321771416,0.30482301845225673,0.28674890261168123,0.27150890367831954,0.25960263377158477,0.25150399838297827,0.24758692615129677,0.24804959555784656,0.2528679670672341,0.2618016553384668,24.161828552400003,54.173750650206706,0,0,0,0,0
181,2018-03-19 18:10:00+10:00,181.0,78.0,19,3,2018,0.6393952053703859,0.6088991915385558,0.5786902520626538,0.5488157940317779,0.5193335433952695,0.4903142547209939,0.46184520463038614,0.4340346797986596,0.4070176888860347,0.38096309589603955,0.3560822199627822,0.3326385423893533,0.3109572928274333,0.29143208747936594,0.27452335207220097,0.26074060984759667,0.2506001715577979,0.24455553953296788,0.24291266623642016,17.433094218,53.92840645979052,10,10,0,0,0
182,2018-03-20 18:10:00+10:00,182.0,79.0,20,3,2018,0.6721799289328496,0.6396497881861783,0.6071885638096534,0.5748079316989203,0.5425223225775196,0.5103497707200195,0.47831309022563995,0.44644153247270846,0.41477316376558676,0.38335834237929745,0.35226490854418857,0.3215860984863042,0.2914528735761493,0.2620535100320188,0.23366517188610372,0.20670483500193698,0.18180888565179668,0.15994423659160936,0.14251299086031383,14.468285766,53.68047012893043,10,10,0,0,0
183,2018-03-21 18:10:00+10:00,183.0,80.0,21,3,2018,0.653399019848225,0.6216687875699349,0.590103324346135,0.5587305567406188,0.5275848617356632,0.4967089563267717,0.46615645219545965,0.43599534196745715,0.4063127959796701,0.37722180186456505,0.3488703729076407,0.32145425187593724,0.29523411840631786,0.2705579105456501,0.2478871334138488,0.22782126444008163,0.21110441922341405,0.19858417048160545,0.19108720360535592,15.431423807999998,53.43003429953281,13,13,0,0,0
184,2018-03-22 18:10:00+10:00,184.0,81.0,22,3,2018,0.6283900605395925,0.5960767171116482,0.5638766283184978,0.5318103666051132,0.49990368560061926,0.4681892122946562,0.43670882396018595,0.40551704048520204,0.37468594596896143,0.34431244658452903,0.3145291376374897,0.2855207711472703,0.25754933095170535,0.23099181754858852,0.206394758796632,0.18454372903631708,0.16652325416628597,0.15368674377843886,0.14739488129477132,13.675237968,53.1771940326804,-17,17,0,1,0
185,2018-03-23 18:10:00+10:00,185.0,82.0,23,3,2018,0.6801183422479339,0.6472276188851733,0.6143860517484099,0.5816019680741839,0.5488856681514496,0.5162500391146696,0.4837114096434648,0.4512907615963051,0.41901548173619274,0.386921949644356,0.35505945283586055,0.3234962654021637,0.29232935391391834,0.2617003388225663,0.23182252321441588,0.20302782062733693,0.175849106842796,0.15116057540135056,0.13038454464951357,5.369579274,52.92204671125301,25,25,0,1,0
186,2018-03-24 18:00:00+10:00,186.0,83.0,24,3,2018,0.6062931313162508,0.5751678695172256,0.5442459737342268,0.5135641795180632,0.48316822929433073,0.45311565176231655,0.42347955641538537,0.39435385162156933,0.3658604524036105,0.3381592313310327,0.31146162780192965,0.2860487899098216,0.2622944139358124,0.2406900365868973,0.2218646267427171,0.20657932191867845,0.1956655428180684,0.18987858701130653,0.18968825931444422,15.152224751999999,52.66958720799822,13,13,0,1,0
187,2018-03-25 18:00:00+10:00,187.0,84.0,25,3,2018,0.6218089158859001,0.5894349146897282,0.5571243718336688,0.5248890063456436,0.49274357279386016,0.4607068963370131,0.4288033539875739,0.3970650383818574,0.365534990493473,0.3342721497531987,0.3033591389456901,0.2729148594686631,0.24311546662319516,0.21423024053506498,0.18668400591291623,0.16116481136823815,0.13879528464148164,0.12133021845255253,0.11110701614417706,9.584761176,52.41170586084997,14,14,0,1,0
188,2018-03-26 18:00:00+10:00,188.0,85.0,26,3,2018,0.6326100537826463,0.5997871590884238,0.5669820508910368,0.5341980060077115,0.5014391558079486,0.46871078299621605,0.43601975067791165,0.40337513759563204,0.3707892043252157,0.338278908923868,0.30586837065326505,0.27359304427234293,0.24150714554045366,0.20969764563473792,0.1783125278469544,0.14762271625449194,0.11817118466996146,0.0911660308613608,0.06951917177650788,4.404378456,52.15176011162175,7,7,0,1,0
189,2018-03-27 18:00:00+10:00,189.0,86.0,27,3,2018,0.6632979125020009,0.6312373302401866,0.5992828116177668,0.5674522749665596,0.5357678184451202,0.504256979178924,0.4729544604635367,0.44190453397373897,0.4111644287547633,0.3808091814182075,0.3509386736797053,0.3216879661538913,0.29324259121906987,0.2658611703389816,0.23990827692191538,0.21589968881349256,0.1945565336255105,0.17684651191210102,0.16395123551553492,8.1911307948,51.88985399187041,-18,18,0,1,0
190,2018-03-28 18:00:00+10:00,190.0,87.0,28,3,2018,0.5987758024640158,0.5672070532879263,0.5358228605758458,0.5046576576896018,0.4737546643008298,0.4431687368957695,0.4129703303020147,0.3832510599994235,0.35413157611906315,0.32577275569240793,0.2983915555628915,0.27228306859594187,0.24784982426817653,0.2256366953056905,0.20636186198070464,0.1909173507693242,0.1802902340737688,0.1753585444537417,0.17660007547127163,16.097542973999996,51.626093532496434,-14,14,0,1,0
191,2018-03-29 18:00:00+10:00,191.0,88.0,29,3,2018,0.6913497926168917,0.6584145004873647,0.6255027980940446,0.5926186156929082,0.5597668033913095,0.5269534153631773,0.49418610565024595,0.46147468981889056,0.42883195886031267,0.39627488667256083,0.3638264695504923,0.3315186138886413,0.2993968270282155,0.26752814054847907,0.23601510376867138,0.20502177859777018,0.17482479075547555,0.14591936984802578,0.1192484582786732,7.478138633999998,51.3605866662441,-25,25,0,1,0
192,2018-03-30 18:00:00+10:00,192.0,89.0,30,3,2018,0.6822678588711786,0.6493546446578924,0.616474274252918,0.5836322986944049,0.5508355855695392,0.5180927306640463,0.4854146328561674,0.45281531224287963,0.42031309900967195,0.3879324018219939,0.3557064078062362,0.3236813274074068,0.2919232910488545,0.26052997330084016,0.2296509941329401,0.19952529717087963,0.1705525206579394,0.1434330275117791,0.11943599728047516,5.875776767999998,51.09344312985488,14,14,0,1,0
193,2018-03-31 18:00:00+10:00,193.0,90.0,31,3,2018,0.5809647065373242,0.5510720615550884,0.5215898627031844,0.4925918125450867,0.46416865874567254,0.43643273800281635,0.4095237073761284,0.383615614996468,0.35892527676206304,0.3357214762148891,0.31433359023283003,0.2951566420885572,0.27864748671556366,0.265304620013266,0.25562433767433457,0.2500324052719499,0.24880463505386435,0.2520048218309964,0.259469179463445,21.502548948,50.82477436613084,-4,4,0,0,0
194,2018-04-01 18:00:00+10:00,194.0,91.0,1,4,2018,0.5609000477711849,0.5293658368469936,0.49806701678097254,0.4670509132234477,0.4363778136362969,0.40612544278647705,0.3763952612300116,0.3473213906854638,0.3190832846332439,0.29192357731155283,0.2661725864956565,0.24227991036522326,0.22084950188930177,0.20266397893139293,0.18866402036751645,0.17982985057977585,0.17693692687292153,0.18027150461540478,0.1895051266186471,14.661469631399997,50.55469342615458,5,5,0,0,0
195,2018-04-02 18:00:00+10:00,195.0,92.0,2,4,2018,0.6636716873000876,0.6318887011191445,0.6002815125136627,0.5688794244079305,0.5377183708495212,0.5068428107103669,0.47630826653949976,0.4461847558627462,0.4165614594991843,0.3875530986861536,0.35930864260096124,0.33202309946690145,0.30595313055569057,0.2814367410261208,0.2589156269662706,0.23895461108885727,0.22224457703006817,0.209564642684012,0.20167639547710633,12.1300239462,50.28331487190327,-12,12,0,0,0
196,2018-04-03 18:00:00+10:00,196.0,93.0,3,4,2018,0.5327874799808093,0.5008197500191268,0.4690605425404781,0.4375552656542278,0.40636298528451564,0.3755616973163962,0.34525606228888833,0.31558890344483337,0.2867584537237278,0.2590442297384015,0.2328451470693075,0.20873250690996956,0.18751294286619496,0.1702715343737428,0.15831340583748363,0.1528833571451329,0.15467047129396125,0.16343817137637484,0.1781588179396063,18.559814886,50.01075467948251,5,5,0,0,0
197,2018-04-04 18:00:00+10:00,197.0,94.0,4,4,2018,0.6128250687136695,0.5809535076426459,0.5492785663668467,0.5178363265811766,0.48667189256572013,0.4558422458803668,0.42542017755903155,0.39549975227401,0.36620394980474047,0.33769537143071215,0.3101911461473467,0.2839832435902279,0.2594647767254604,0.23716030509278643,0.21775123993116144,0.2020736175277642,0.19104827541566613,0.18550658319096788,0.18593948882477582,16.842766510799997,49.737130143191656,0,0,0,0,0
198,2018-04-05 17:50:00+10:00,198.0,95.0,5,4,2018,0.6033066482611773,0.572142727740027,0.5412005121972064,0.5105203152924435,0.480152366105938,0.45015986211014275,0.4206231242573002,0.3916452837606742,0.363360080844117,0.3359425141853362,0.30962316087519,0.28470675280115876,0.26159448170378863,0.24080638499056647,0.22299341172696868,0.20891795691634363,0.19937318826166772,0.19502545500575813,0.19622051990003728,16.08859566,49.46776708609983,3,3,0,0,0
199,2018-04-06 17:50:00+10:00,199.0,96.0,6,4,2018,0.6052985307841664,0.5731266755331501,0.5410660024328292,0.5091375155224327,0.4773677391475255,0.44579060666195724,0.4144501532633366,0.3834044235982704,0.35273124680440815,0.32253692943973716,0.2929695669781882,0.2642397045129888,0.23665255893310683,0.21065755101779535,0.1869201216958567,0.16640918824248913,0.1504501974442237,0.14060179171418494,0.13817678422305113,12.139859645999996,49.19387531328557,15,15,0,0,0
200,2018-04-07 17:50:00+10:00,200.0,97.0,7,4,2018,0.5576885971464425,0.5270324389260282,0.4966973208263733,0.46674584293221677,0.4372568487920374,0.4083305502643766,0.3800954370753525,0.3527175368966316,0.32641261759616297,0.3014616883787391,0.2782292557172409,0.25718146211655374,0.23889643513136768,0.2240516135250357,0.2133662599158942,0.20748400603528616,0.20681508937462273,0.2114090020984076,0.2209377009160831,17.584348205999998,48.91920877111606,-10,10,0,0,0
201,2018-04-08 17:50:00+10:00,201.0,98.0,8,4,2018,0.6271350862132594,0.5959439472488014,0.5649835720675549,0.5342940779111331,0.5039249579218755,0.4739378031801031,0.44440994126005146,0.4154393181191506,0.3871510489832223,0.35970615641002873,0.3333130356447296,0.30824197806771164,0.2848422912708866,0.26355952134340305,0.2449460924898393,0.2296519795305067,0.2183757122930151,0.21176011965817662,0.21024562154007148,16.003936041,48.64388901280962,-2,2,0,0,0
202,2018-04-09 17:50:00+10:00,202.0,99.0,9,4,2018,0.6693078384090416,0.6378426703847961,0.6065707674454417,0.5755236344608421,0.5447397046981268,0.5142662462908765,0.48416188658498804,0.4544999746060299,0.42537307808575453,0.39689900270892287,0.36922881156600734,0.34255736217088556,0.3171367396130965,0.2932923643658239,0.27143994644503955,0.2520980210251505,0.23588495931582631,0.22348277339871495,0.21555027285636696,14.8768796634,48.36803862707541,-15,15,0,0,0
203,2018-04-10 17:50:00+10:00,203.0,100.0,10,4,2018,0.5653622041582202,0.5356464106251773,0.5063815932881054,0.47765065090161174,0.44955595432919787,0.42222452950924994,0.3958145222779835,0.3705230144719195,0.34659494794491374,0.3243322326086105,0.30410084142797666,0.2863316815965186,0.27150861403452015,0.2601357503004367,0.25267939202508266,0.249490936116583,0.25073325414643655,0.2563419352071825,0.2660409672156421,24.027644616000007,48.09178114774692,-1,1,0,0,0
204,2018-04-11 17:50:00+10:00,204.0,101.0,11,4,2018,0.6836777008225532,0.6532819879332962,0.6231935008383115,0.5934589706029443,0.5641343693341742,0.53528707261804,0.5069985602867919,0.4793677677177858,0.45251519299748455,0.42658782171240284,0.4017648142210556,0.3782636498948718,0.3563459530996043,0.33632144493342253,0.3185473542924336,0.303419422753847,0.291350136184644,0.28273147008832933,0.27788467585451626,22.493930178000006,47.81524096460396,11,11,0,0,0
205,2018-04-12 17:50:00+10:00,205.0,102.0,12,4,2018,0.6103786571450549,0.5801283920467264,0.5502494441693766,0.5208057255332,0.491875400967649,0.4635546028198572,0.43596213471279044,0.4092453413304279,0.3835872381707338,0.35921475827659366,0.3364074452645771,0.3155049116648343,0.2969097215136241,0.2810801835125137,0.268505884082689,0.25966016906736394,0.25493146216704055,0.254549309161557,0.25853298547012177,20.556743437799998,47.538543235473405,-4,4,0,0,0
206,2018-04-13 17:50:00+10:00,206.0,103.0,13,4,2018,0.5469036499459933,0.5173573735855068,0.488324035366414,0.45990079024066116,0.4322080194138366,0.40539544775623587,0.37964961202604625,0.3552025458745709,0.3323409862087836,0.31141431480726434,0.2928376370170505,0.2770840119436388,0.2646580426324433,0.2560446664539034,0.25163569846733985,0.25165222053660113,0.2560933761210141,0.26473657911085335,0.27718902788489996,28.5311974764,47.26181379968209,5,5,0,0,0
207,2018-04-14 17:50:00+10:00,207.0,104.0,14,4,2018,0.6416899050378737,0.6104456475684742,0.5794622113902245,0.5487837749144753,0.5184644830416939,0.4885712027209312,0.4591871420965972,0.4304166053856205,0.40239121300383573,0.3752779420641355,0.34928926505586166,0.3246953325085106,0.30183727173518116,0.2811388085100311,0.2631101139799062,0.2483333362494362,0.23741645076365037,0.2309075738901154,0.2291825814773156,14.704429255199999,46.98517909291766,-3,3,0,0,0
208,2018-04-15 17:50:00+10:00,208.0,105.0,15,4,2018,0.6683384954103196,0.6355391126921827,0.6028315489088454,0.5702316040365893,0.5377588506091547,0.5054378041449314,0.4732995453127486,0.44138400357476987,0.40974322558666404,0.37844613421287415,0.34758557992414907,0.3172889653388198,0.2877344834467777,0.25917614027341085,0.23198211934046745,0.2066916277559411,0.18409086766903895,0.16528690032156865,0.15169826815332532,9.772609139399998,46.708766063536515,2,2,0,0,0
209,2018-04-16 17:50:00+10:00,209.0,106.0,16,4,2018,0.6146215561949231,0.5820484652252016,0.5496099726766027,0.517331398547545,0.4852446573057363,0.4533904791979908,0.4218215540652536,0.39060705060672846,0.35983921431157095,0.3296431403685957,0.30019141808317973,0.2717261905899591,0.24459212063615385,0.21928391633923036,0.1965083054628226,0.1772442944912166,0.16274370466020457,0.1543548980317319,0.15308593452458166,13.850646161999999,46.432702090341266,-12,12,0,0,0
210,2018-04-17 17:40:00+10:00,210.0,107.0,17,4,2018,0.5844034956486102,0.5549338730390071,0.5259088172014402,0.4974061594097424,0.46952104710190545,0.44237027789960814,0.4160976264179726,0.39088019839428045,0.3669356171417824,0.3445293711747617,0.32398078788922025,0.3056647462252564,0.29000456219336995,0.2774503161745779,0.2684381355958307,0.26333193916299863,0.2623598874998083,0.2655673809014696,0.2728070377999946,24.804700649999997,46.16146169228253,3,3,0,0,0
211,2018-04-18 17:40:00+10:00,211.0,108.0,18,4,2018,0.6370038183455815,0.6054406604449328,0.5740686557388363,0.5429209418803486,0.5120384518875001,0.4814722242654323,0.45128652618431914,0.421563108135152,0.39240703232011775,0.3639546720906964,0.3363846416049089,0.30993249317767896,0.2849097628998581,0.2617267565852353,0.24091516489887682,0.2231395027612353,0.20917518532431606,0.19982286672712138,0.1957447251582535,14.22453054,45.88783012678628,5,5,0,0,0
212,2018-04-19 17:40:00+10:00,212.0,109.0,19,4,2018,0.6318264787034356,0.6003111774734357,0.5690006795005365,0.5379307479670324,0.5071455992202231,0.47670040997703855,0.4466647017617169,0.4171269394216344,0.38820080402596496,0.3600337453146868,0.3328185453787172,0.3068086103655813,0.28233723719106263,0.2598394898368511,0.23987133700473073,0.22311299607590898,0.2103330991148787,0.20228709551609966,0.19954843598780536,17.341488000000002,45.61486590192309,3,3,0,0,0
213,2018-04-20 17:40:00+10:00,213.0,110.0,20,4,2018,0.691494263144244,0.6588198325754752,0.626218657224803,0.5937028049002087,0.5612871043099041,0.5289899672121403,0.4968345160975506,0.4648501547692064,0.4330747919474246,0.40155804496976155,0.3703659414253028,0.33958795132343356,0.30934770377121673,0.2798195954562229,0.25125482921194964,0.22402221191580474,0.1986703115446679,0.17601367269375146,0.15722185690708756,15.202600668,45.34269842974825,24,24,0,0,0
214,2018-04-21 17:40:00+10:00,214.0,111.0,21,4,2018,0.4848620156476151,0.4570402405541406,0.4300172817677246,0.40395348447217994,0.3790467602825885,0.3555403622789314,0.3337303189752747,0.31397034296640314,0.29667035677118175,0.28228301184491594,0.27127213426913366,0.26406044147282287,0.26096309420282127,0.2621259815168964,0.2674935470281093,0.27682131255082143,0.2897270341687795,0.3057579818080174,0.3244512388874235,36.352007519999994,45.07145727984912,2,2,0,0,0
215,2018-04-22 17:40:00+10:00,215.0,112.0,22,4,2018,0.5777031995934937,0.5500723445802589,0.5231253339458333,0.4969734188589061,0.4717488488392245,0.44760843044162024,0.4247370609166825,0.4033506763627973,0.38369766564440305,0.3660573212108395,0.3507334593328684,0.3380412546888318,0.3282860849016479,0.3217352179991458,0.3185863787959512,0.31894034598985804,0.32278559623749786,0.3300001079834932,0.34036970295884283,33.49173852,44.80127209795659,2,2,0,0,0
216,2018-04-23 17:40:00+10:00,216.0,113.0,23,4,2018,0.5342094320393781,0.505505657812035,0.47743227384955766,0.4501072487523136,0.4236754039103905,0.39831459126038216,0.37424261191940106,0.3517241884980658,0.33107647184000827,0.31267028779605854,0.2969227858685649,0.2842761437378567,0.27515825312358133,0.26992694541044343,0.2688092273123107,0.27185584185539935,0.2789303677382791,0.2897379066938821,0.303880424405935,30.579201671999993,44.53227252546738,-5,5,0,0,0
217,2018-04-24 17:40:00+10:00,217.0,114.0,24,4,2018,0.6607174511435375,0.6297685711267896,0.5990411863469921,0.5685712088458341,0.53840234299665,0.5085881764135097,0.4791949188570599,0.45030500125658945,0.42202180616934687,0.3944758578616014,0.3678328245498527,0.34230360504158736,0.3181564333155613,0.2957300473796319,0.2754450809393902,0.2578075079041009,0.24339354239011088,0.23280272474814004,0.22657181565803303,11.568321161999997,44.26929695300935,10,10,0,0,0
218,2018-04-25 17:40:00+10:00,218.0,115.0,25,4,2018,0.7267564633402568,0.6942830500374872,0.6618697113314101,0.6295257267439849,0.5972623637340719,0.5650934314606119,0.5330360269932021,0.5011115549570936,0.4693471418858166,0.4377776299987285,0.40644843671033154,0.3754197314037865,0.34477265320259975,0.3146187450097009,0.2851145237841247,0.2564842944116996,0.22905601832987635,0.20331672442879845,0.17999246089163115,9.6881227878,44.00355881736321,-20,20,0,0,0
219,2018-04-26 17:40:00+10:00,219.0,116.0,26,4,2018,0.6977795472580478,0.6666048922707033,0.6356287871510352,0.6048817359940917,0.5744005230252024,0.5442298172576511,0.5144242548337281,0.4850511527235523,0.4561940534289408,0.4279573516574728,0.4004722988169075,0.37390468869751964,0.3484644274076621,0.3244168382426853,0.3020946863658504,0.2819081427590422,0.26434691071675787,0.24996492611045393,0.2393360110672565,12.160527347999999,43.73939479906933,13,13,0,1,0
