,date,dn1,dn,day,month,year,sum_rawpar,sum_modpar,ratio_sum_par,noon_rawpar,noon_modpar,ratio_noon_par,tilt,old_tilt,tilt_rolling_avg,corrected_ratio,corrected_par
90,2019-05-14 06:30:00+10:00,602,134,19,5,2019,12.724009643999997,37.47321827001242,2.9450793671539617,280.413,1638.9878531624317,5.8449068094647245,5,5,-0.8,,
91,2019-06-01 06:40:00+10:00,620,152,19,6,2019,10.755651443999998,36.32180134499754,3.3769968777911195,422.685,1538.06763272205,3.6388034416221298,5,5,0.6,,
92,2019-06-04 06:40:00+10:00,623,155,19,6,2019,40.402059779999995,35.96664236476517,0.8902180374122791,1679.56,1526.2314037100407,0.908709068869252,-4,-4,0.2,1.0208601590020576,1714.5958886534959
93,2019-06-06 06:40:00+10:00,625,157,19,6,2019,15.639433733999997,35.75795547971801,2.2863970708850228,600.088,1519.2412977848194,2.531697514005978,6,7,2.4,,
94,2019-06-07 06:40:00+10:00,626,158,19,6,2019,11.2892603646,35.66220512930283,3.158949654587616,421.841,1516.0231297404655,3.593825943283051,6,7,3.6,,
95,2019-06-21 06:40:00+10:00,640,172,19,6,2019,39.231787302,34.946683553230955,0.8907746997152334,1625.23,1491.6114118049466,0.9177848131064197,0,0,2.6,1.0162101323765809,1651.5751934423906
96,2019-06-23 06:50:00+10:00,642,174,19,6,2019,39.34268166,34.94643237141031,0.8882575080523962,1635.59,1491.439346155351,0.9118662660907385,1,1,1.8,1.0156630704206424,1661.2083613492985
97,2019-06-28 06:50:00+10:00,647,179,19,6,2019,16.7861205348,35.04265041248513,2.087596734447174,608.562,1494.5240450981846,2.4558287324844215,5,5,3.6,,
98,2019-07-02 06:50:00+10:00,651,183,19,7,2019,35.92188185999999,35.228104089044585,0.9806864859235577,1524.29,1500.561038793583,0.9844327777480553,-4,-4,1.6,1.0132012916189193,1544.4125968018025
99,2019-07-03 06:50:00+10:00,652,184,19,7,2019,39.49974378000001,35.2893018682104,0.8934058424469707,1630.86,1502.5569281420078,0.9213279669266571,0,0,0.4,1.0129277606409501,1651.9433677189
100,2019-07-12 06:50:00+10:00,661,193,19,7,2019,38.36481738,36.09795547336662,0.9409130015091608,1574.44,1528.9256512702098,0.9710917223077473,5,5,1.4,1.010465981839227,1590.9180604469525
101,2019-07-13 06:50:00+10:00,662,194,19,7,2019,38.83882469999999,36.21544391469859,0.9324546814800655,1666.98,1532.7504843189422,0.9194774288347444,0,0,1.2,1.0101924508612576,1683.9706117366993
102,2019-07-14 06:50:00+10:00,663,195,19,7,2019,40.70354597999999,36.33822416311405,0.8927532795538041,1681.35,1536.7452950465731,0.9139948821164976,0,0,0.2,1.0099189198832885,1698.027175945767
103,2019-07-15 06:50:00+10:00,664,196,19,7,2019,41.05437846,36.46622337336569,0.888242003441737,1666.36,1540.9073115016402,0.9247145343753091,-1,-1,0.8,1.0096453889053192,1682.4326902562675
104,2019-07-18 06:50:00+10:00,667,199,19,7,2019,40.63443384000001,36.8770729452821,0.9075325889979742,1694.75,1554.3674365232928,0.9171662112543401,1,1,1.0,1.0088247959714116,1709.7058229725499
105,2019-07-28 06:40:00+10:00,677,209,19,7,2019,41.602565650199985,38.569591710219136,0.9270964688696725,1726.16,1608.8045207981152,0.9320135565637687,1,1,0.2,1.0060894861917193,1736.6714274846984
106,2019-08-01 06:40:00+10:00,681,213,19,8,2019,39.42234948,39.366271201605045,0.998577500348542,1622.8,1634.135117612712,1.0069849134907025,1,1,0.4,1.0049953622798424,1630.9064739077282
107,2019-08-02 06:40:00+10:00,682,214,19,8,2019,37.76992158,39.57463135993723,1.0477816660570685,1372.15,1640.7371517751249,1.1957418298109717,3,3,1.0,1.004721831301873,1378.6290608208653
108,2019-08-08 06:40:00+10:00,688,220,19,8,2019,43.00940735999999,40.893420096686796,0.9508017572620374,1807.15,1682.2976756606495,0.9309120303575517,-1,-1,1.0,1.0030806454340577,1812.7171883961576
109,2019-08-09 06:40:00+10:00,689,221,19,8,2019,44.43779195999999,41.123585380802425,0.9254191886450884,1791.36,1689.5101723371422,0.9431438529034601,-4,-4,0.0,1.0028071144560886,1796.3885525520589
110,2019-08-10 06:40:00+10:00,690,222,19,8,2019,43.376446380000004,41.35640110514717,0.9534299039355092,1772.67,1696.793041056252,0.9571962300124963,0,0,-0.2,1.0025335834781193,1777.1612074241577
111,2019-08-11 06:40:00+10:00,691,223,19,8,2019,36.02798513999999,41.59174863160104,1.1544289382262427,1488.28,1704.142020657948,1.1450412695581127,4,4,0.4,1.0022600525001502,1491.6435909349234
112,2019-08-13 06:40:00+10:00,693,225,19,8,2019,40.814880239999994,42.06956138705708,1.030740777375293,1647.98,1719.021223320028,1.0431080615784343,3,3,0.4,1.0017129905442115,1650.8029741570497
113,2019-08-21 06:30:00+10:00,701,233,19,8,2019,39.143853719999996,44.06137681041402,1.1256269534826482,1942.52,1780.3275027404748,0.9165040785888818,0,0,0.6,0.9995247427204578,1941.5968032293435
114,2019-08-22 06:30:00+10:00,702,234,19,8,2019,48.384342774,44.31866562589178,0.915971223023557,1907.92,1788.1218694835907,0.9372100871543831,0,0,1.4,0.9992512117424885,1906.4913719077288
115,2019-08-23 06:30:00+10:00,703,235,19,8,2019,48.19301944799998,44.57709888351276,0.9249700349572664,1919.77,1795.931314445462,0.9354929572008428,2,2,1.8,0.9989776807645193,1917.8073822013012
116,2019-08-25 06:30:00+10:00,705,237,19,8,2019,48.5198223,45.096917442473234,0.9294534749867217,1936.55,1811.5788354883696,0.9354671118682035,0,0,1.0,0.9984306188085809,1933.5108148537572
117,2019-08-26 06:30:00+10:00,706,238,19,8,2019,47.17426572000001,45.35806276255154,0.9615001329701997,1759.7,1819.4086810799417,1.033931170699518,-1,-1,0.2,0.9981570878306116,1756.4570274555274
118,2019-08-27 06:30:00+10:00,707,239,19,8,2019,47.85511595999999,45.61987270052295,0.9532914461779721,2049.53,1827.2371492410969,0.8915395965129063,0,0,0.2,0.9978835568526424,2045.1922862761965
119,2019-09-05 06:20:00+10:00,716,248,19,9,2019,52.02537768,47.99714419611299,0.9225717589468732,2010.41,1897.6318649071388,0.9439029177665943,0,0,0.2,0.9954217780509192,2001.2058968113486
120,2019-09-06 06:20:00+10:00,717,249,19,9,2019,52.45740222,48.2612742101908,0.9200088484707811,2009.87,1905.3851094077886,0.9480141050952493,0,0,-0.2,0.99514824707295,2000.1186073445099
121,2019-09-07 06:20:00+10:00,718,250,19,9,2019,52.61290842,48.52487402203995,0.9222997830622487,2021.15,1913.0976068876098,0.946539151912332,0,0,-0.2,0.9948747160949808,2010.7910324353704
122,2019-09-08 06:20:00+10:00,719,251,19,9,2019,50.958483659999985,48.78783367550152,0.9574035601415997,1992.5,1920.7657321569377,0.9639978580461419,0,0,0.0,0.9946011851170116,1981.7428613456455
123,2019-09-10 06:10:00+10:00,721,253,19,9,2019,53.32666782000001,49.30969987405444,0.9246724366970662,2039.51,1935.954673764481,0.9492253893162971,0,0,0.0,0.9940541231610731,2027.3833247282403
124,2019-09-12 06:10:00+10:00,723,255,19,9,2019,53.30133258,49.833070420342025,0.9349310422126416,2131.88,1950.924204019118,0.9151191455518687,2,2,0.4,0.9935070612051347,2118.0378336420026
125,2019-09-13 06:10:00+10:00,724,256,19,9,2019,53.896557779999995,50.09316006334142,0.9294315282214565,2050.93,1958.3183245119956,0.9548440583111055,1,1,0.6,0.9932335302271654,2037.0524441488003
126,2019-09-18 06:10:00+10:00,729,261,19,9,2019,54.521878740000005,51.373576735030554,0.9422561716924164,2059.41,1994.2561345085765,0.9683628488297991,2,2,1.0,0.9918658753373193,2042.6585023284285
127,2019-09-20 06:00:00+10:00,731,263,19,9,2019,54.391307819999994,51.8709212999502,0.9536619614223905,1970.59,2008.0941182377103,1.0190319235547274,-2,-2,0.6,0.9913188133813808,1953.482940461215
128,2019-09-23 06:00:00+10:00,734,266,19,9,2019,55.27656707999999,52.61358180334583,0.9518243368333618,2024.28,2028.2077315733054,1.001940310418176,-3,-3,0.0,0.9904982204474732,2005.045737687411
129,2019-09-25 06:00:00+10:00,736,268,19,9,2019,54.007000559999994,53.09844381694251,0.9831770560550182,2133.18,2041.1595225401154,0.9568623006685397,1,1,-0.2,0.9899511584915347,2111.744012270972
130,2019-09-26 06:00:00+10:00,737,269,19,9,2019,51.572307959999996,53.33754529028846,1.0342283950459925,2175.7,2047.491534555328,0.9410725442640658,2,2,0.0,0.9896776275135655,2153.241614181264
131,2019-09-27 06:00:00+10:00,738,270,19,9,2019,52.58715317999999,53.57431832817174,1.0187719830505522,2075.3,2053.7248887464975,0.9896038590789271,5,5,0.6,0.9894040965355962,2053.310321540323
132,2019-09-28 06:00:00+10:00,739,271,19,9,2019,57.319380456000005,53.808684233748515,0.9387520207943211,2144.58,2059.857666580592,0.9604946733535668,4,4,1.8,0.989130565557627,2121.2696282835755
133,2019-10-07 05:50:00+10:00,748,280,19,10,2019,57.0924738,55.80451996775751,0.9774409174008765,2167.81,2111.579105192128,0.9740609671475489,-1,-1,2.2,0.9866687867559039,2138.9104626173157
134,2019-10-08 05:50:00+10:00,749,281,19,10,2019,59.18355239999999,56.012950204366234,0.9464276464142467,2164.44,2116.75736288127,0.9779699889492294,0,0,2.0,0.9863952557779347,2134.993347415993
